Course Code,Course Name,Course Type,Course Status,Country/Territory,Course Skill,Priority,Training Provider,Managed Type,Delivery Tool Platform,Display Course Type,Specialization,Course Hours,Estimated Housing,Estimated Transportation,Estimated Tuition,Estimated Other,Year,Participants,Main Domain
V88943,Microsoft Azure-AZ-303: Microsoft Azure Architect Technologies,Classroom,Cancelled,France,Microsoft Azure Cloud Services,Discretionary,Microsoft,Local,Telepresence,Virtual,Azure,40.0,0.0,0.0,0.0,0.0,2021,4.0,Cloud First
V88943,Microsoft Azure-AZ-303: Microsoft Azure Architect Technologies,Classroom,Cancelled,France,Microsoft Azure Cloud Services,Discretionary,Microsoft,Local,Telepresence,Virtual,Azure,40.0,0.0,0.0,0.0,0.0,2021,4.0,Cloud First
V89126,Telelangue - 20h supplémentaires de cours d'Anglais par téléphone,Classroom,Cancelled,France,Effective Verbal Communications,Discretionary,TELELANGUE - France,Local,Telepresence,Virtual,-,20.0,0.0,0.0,330.0,0.0,2021,1.0,Cross Accenture
V89126,Telelangue - 20h supplémentaires de cours d'Anglais par téléphone,Classroom,Cancelled,France,Effective Verbal Communications,Discretionary,TELELANGUE - France,Local,Telepresence,Virtual,-,20.0,0.0,0.0,330.0,0.0,2021,1.0,Cross Accenture
V89623,Publicis Sapient-Release Train Engineer certifiante (RTE 5.0),Classroom,Active,France,Agile Change,Discretionary,Publicis Sapient,Local,Telepresence,Virtual,Business & Change Agility,21.0,0.0,0.0,2753.21,0.0,2021,1.0,IPS
V89623,Publicis Sapient-Release Train Engineer certifiante (RTE 5.0),Classroom,Active,France,Agile Change,Discretionary,Publicis Sapient,Local,Telepresence,Virtual,Business & Change Agility,21.0,0.0,0.0,2753.21,0.0,2021,1.0,IPS
V89680,MDC Conseil - Accompagnement individuel,Classroom,Active,France,Coaching,Discretionary,MDC Conseil,Local,MS Teams,Virtual,-,16.5,0.0,0.0,4259.0,0.0,2021,1.0,Leadership Development
V89680,MDC Conseil - Accompagnement individuel,Classroom,Active,France,Coaching,Discretionary,MDC Conseil,Local,MS Teams,Virtual,-,16.5,0.0,0.0,4259.0,0.0,2021,1.0,Leadership Development
V89793,Denis Kerdraon - Mediatraining,Classroom,Active,France,Coaching,Discretionary,Denis Kerdraon,Local,MS Teams,Virtual,-,4.0,0.0,0.0,1400.0,0.0,2021,1.0,Cross Accenture
V89793,Denis Kerdraon - Mediatraining,Classroom,Active,France,Coaching,Discretionary,Denis Kerdraon,Local,MS Teams,Virtual,-,4.0,0.0,0.0,1400.0,0.0,2021,1.0,Cross Accenture
V89820,Diafora-Jeunes Talents Féminins,Classroom,Active,France,Coaching,Discretionary,DIAFORA,Local,Telepresence,Virtual,-,8.0,0.0,0.0,1144.0,0.0,2021,1.0,Cross Accenture
V89820,Diafora-Jeunes Talents Féminins,Classroom,Active,France,Coaching,Discretionary,DIAFORA,Local,Telepresence,Virtual,-,8.0,0.0,0.0,1144.0,0.0,2021,1.0,Cross Accenture
V89870,Concur CIP Training,Classroom,Cancelled,France,SAP Concur,Discretionary,SAP Concur,Local,Zoom,Virtual,Concur,40.0,0.0,0.0,2470.0,0.0,2021,1.0,Cross Accenture
V90052,ISDI Education France - L'administration pour les nouveaux administrateurs avec l'expérience Lightning,Classroom,Active,France,Salesforce Administration,Discretionary,ISDI Education France,Local,MS Teams,Virtual,Salesforce Solution Architecture,40.0,0.0,0.0,3625.0,0.0,2021,1.0,Cross Accenture
V90052,ISDI Education France - L'administration pour les nouveaux administrateurs avec l'expérience Lightning,Classroom,Active,France,Salesforce Administration,Discretionary,ISDI Education France,Local,MS Teams,Virtual,Salesforce Solution Architecture,40.0,0.0,0.0,3625.0,0.0,2021,1.0,Cross Accenture
V90206,UTI CFDT Auvergne - Mission économiques et sociales,Classroom,Cancelled,France,Legal Risk,Discretionary,UTI CFDT,Local,-,Classroom,-,16.0,0.0,0.0,492.0,0.0,2020,1.0,Cross Accenture
V90335,S4H400 SAP S/4HANA Analytics Généralités (S4H400),Classroom,Cancelled,France,-,Discretionary,SAP - France,Local,Zoom,Virtual,-,14.0,0.0,0.0,1501.0,0.0,2021,1.0,IPS
V90335,S4H400 SAP S/4HANA Analytics Généralités (S4H400),Classroom,Cancelled,France,-,Discretionary,SAP - France,Local,Zoom,Virtual,-,14.0,0.0,0.0,1501.0,0.0,2021,1.0,IPS
V90465,"Forma 2+ : Formation en Anglais ""Réussir son BRIGHT"" Niveau Intermédiaire (B1)",Classroom,Active,France,Effective Verbal Communications,Discretionary,Forma 2+,Local,Telepresence,Virtual,-,20.0,0.0,0.0,2000.0,0.0,2022,1.0,Cross Accenture
V90465,"Forma 2+ : Formation en Anglais ""Réussir son BRIGHT"" Niveau Intermédiaire (B1)",Classroom,Active,France,Effective Verbal Communications,Discretionary,Forma 2+,Local,Telepresence,Virtual,-,20.0,0.0,0.0,2000.0,0.0,2022,1.0,Cross Accenture
V90944,Cubik Partners - Green Belt Lean Six Sigma,Classroom,Cancelled,France,Lean Six Sigma Deployment Design and Planning,Discretionary,Cubik Partners,Local,MS Teams,Virtual,Operations & Process Transformation,56.0,0.0,0.0,4826.0,0.0,2021,1.0,Cross Accenture
V91018,IB Groupe Cegos-Sécurité des applications,Classroom,Cancelled,France,Developer Ecosystem,Discretionary,IB Groupe Cegos,Local,Telepresence,Virtual,Software & Platforms,21.0,0.0,0.0,1050.0,0.0,2020,1.0,Cross Accenture
V91106,IB Groupe Cegos-Formation Qualité des applications,Classroom,Cancelled,France,Developer Ecosystem,Discretionary,IB Groupe Cegos,Local,Telepresence,Virtual,Software & Platforms,24.0,0.0,0.0,1050.0,0.0,2020,1.0,Cross Accenture
V91157,INSEAD - Learning to lead,Classroom,Cancelled,France,Leadership Development,Discretionary,INSEAD,Local,MS Teams,Virtual,"Organization, Leadership & Culture",32.0,0.0,0.0,6420.0,0.0,2021,1.0,Leadership development
V91227,GlobalKnowledge-Formation DPO : DPO Certified Data Protection Officer (PECB),Classroom,Cancelled,France,General Data Protection Regulation,Discretionary,GlobalKnowledge,Local,-,Classroom,Security Risk and Compliance,35.0,0.0,0.0,3895.27,0.0,2020,1.0,Cross Accenture
V92166,TELELANGUE - 10h de coaching en anglais,Classroom,Cancelled,France,Communication Protocols,Discretionary,TELELANGUE,Local,MS Teams,Virtual,-,10.0,0.0,0.0,1867.0,0.0,2021,1.0,Cross Accenture
V92166,TELELANGUE - 10h de coaching en anglais,Classroom,Cancelled,France,Communication Protocols,Discretionary,TELELANGUE,Local,MS Teams,Virtual,-,10.0,0.0,0.0,1867.0,0.0,2021,1.0,Cross Accenture
V92343,Global Knowledge - ISO/IEC 27001 Sécurité de l'information : Lead Auditor,Classroom,Cancelled,France,OT Risk Management Program Development,Discretionary,Global Knowledge,Local,Zoom,Virtual,Operational Technology Security,40.0,0.0,0.0,3700.0,0.0,2021,1.0,Delivery
V92343,Global Knowledge - ISO/IEC 27001 Sécurité de l'information : Lead Auditor,Classroom,Cancelled,France,OT Risk Management Program Development,Discretionary,Global Knowledge,Local,Zoom,Virtual,Operational Technology Security,40.0,0.0,0.0,3700.0,0.0,2021,1.0,Delivery
V92923,Geraldine Mortier Conseil - Executive coaching,Classroom,Cancelled,France,-,Discretionary,Geraldine Mortier Conseil,Local,-,Classroom,-,9.0,0.0,0.0,4500.0,0.0,2021,1.0,Leadership Development
V93042,CyberArk PAM Install and Configure,Classroom,Active,France,CyberArk Privileged Identity Access Management,Discretionary,Cyberark,Local,MS Teams,Virtual,Identity and Access Management,32.0,0.0,0.0,0.0,0.0,2021,2.0,Security
V93042,CyberArk PAM Install and Configure,Classroom,Active,France,CyberArk Privileged Identity Access Management,Discretionary,Cyberark,Local,MS Teams,Virtual,Identity and Access Management,32.0,0.0,0.0,0.0,0.0,2021,2.0,Security
V93442,"Les nouvelles règles de la distribution par les banques des produits financiers, d'assurance et bancaires",Classroom,Cancelled,France,-,Discretionary,Revue Banque,Local,-,Classroom,-,7.0,0.0,0.0,1156.0,0.0,2020,1.0,Cross Accenture
V94438,M-AZ103,Classroom,Cancelled,France,-,Discretionary,GlobalKnowledge,Local,-,Classroom,-,40.0,0.0,0.0,3511.0,0.0,2021,1.0,Cross Accenture
V95207,"Orsys - Formation CAPM®, préparation à la certification",Classroom,Cancelled,France,Project Management Body of Knowledge (PMBOK),Discretionary,ORSYS,Local,Telepresence,Virtual,Complex Program Delivery,40.0,0.0,0.0,3585.0,0.0,2020,2.0,Cross Accenture
V95223,ACTEUS - Executive coaching,Classroom,Cancelled,France,Coaching,Discretionary,Acteus,Local,MS Teams,Virtual,-,8.0,0.0,0.0,2800.0,0.0,2021,1.0,Leadership Development
V95510,CISIA - Instruction des officiers de sécurité des systèmes d’information (517),Classroom,Cancelled,France,A&D Defense,Discretionary,CISIA,Local,MS Teams,Virtual,Aerospace & Defense,24.0,0.0,0.0,1955.0,0.0,2021,1.0,Cross Accenture
V95510,CISIA - Instruction des officiers de sécurité des systèmes d’information (517),Classroom,Cancelled,France,A&D Defense,Discretionary,CISIA,Local,MS Teams,Virtual,Aerospace & Defense,24.0,0.0,0.0,1955.0,0.0,2021,1.0,Cross Accenture
V95733,Croissance RH - Accompagnement individual / coaching,Classroom,Cancelled,France,Coaching,Discretionary,Croissance RH,Local,MS Teams,Virtual,-,11.0,0.0,0.0,4260.0,0.0,2021,1.0,Leadership Development
V96594,XL formation-Lean Six Sigma - Green Belt,Classroom,Cancelled,France,Lean Six Sigma Deployment Design and Planning,Discretionary,XL formation,Local,Telepresence,Virtual,Operations & Process Transformation,28.0,0.0,0.0,2275.0,0.0,2021,1.0,Cross Accenture
V98094,SAP - ADM100 - System Administration I for SAP S/4HANA and SAP Business Suite,Classroom,Cancelled,France,SAP BASIS Administration,Discretionary,SAP - France,Local,-,Classroom,SAP Basis Administration,35.0,0.0,0.0,3625.0,0.0,2020,1.0,IPS
V98987,DIAFORA - LEADERSHIP PART 2,Classroom,Active,France,Leadership Development,Discretionary,DIAFORA,Local,-,Classroom,"Organization, Leadership & Culture",16.0,0.0,0.0,2360.0,0.0,2021,1.0,Cross Accenture
V98987,DIAFORA - LEADERSHIP PART 2,Classroom,Active,France,Leadership Development,Discretionary,DIAFORA,Local,-,Classroom,"Organization, Leadership & Culture",16.0,0.0,0.0,2360.0,0.0,2021,1.0,Cross Accenture
V99093,DIAFORA - Jeunes Talents Féminins,Classroom,Active,France,Coaching,Discretionary,DIAFORA,Local,MS Teams,Virtual,-,8.0,0.0,0.0,1109.0,0.0,2021,2.0,Cross Accenture
V99093,DIAFORA - Jeunes Talents Féminins,Classroom,Active,France,Coaching,Discretionary,DIAFORA,Local,MS Teams,Virtual,-,8.0,0.0,0.0,1109.0,0.0,2021,2.0,Cross Accenture
V99145,CFTC - CPH JQD,Classroom,Active,France,Coaching,Discretionary,CFTC,Local,-,Classroom,-,24.0,0.0,0.0,0.0,0.0,2021,1.0,Cross Accenture
V99145,CFTC - CPH JQD,Classroom,Active,France,Coaching,Discretionary,CFTC,Local,-,Classroom,-,24.0,0.0,0.0,0.0,0.0,2021,1.0,Cross Accenture
V99274,Pyramyd-CSS3 : les fondamentaux,Classroom,Active,France,Cascading Style Sheets (CSS),Discretionary,PYRAMYD,Local,-,Classroom,Front End Development,21.0,0.0,0.0,930.0,0.0,2022,2.0,Cross Accenture
V99274,Pyramyd-CSS3 : les fondamentaux,Classroom,Active,France,Cascading Style Sheets (CSS),Discretionary,PYRAMYD,Local,-,Classroom,Front End Development,21.0,0.0,0.0,930.0,0.0,2022,2.0,Cross Accenture
V99321,Pyramyd-HTML 5 Les fondamentaux,Classroom,Active,France,Hyper Text Markup Language (HTML),Discretionary,PYRAMYD,Local,MS Teams,Virtual,-,14.0,0.0,0.0,1440.0,0.0,2022,1.0,Cross Accenture
V99321,Pyramyd-HTML 5 Les fondamentaux,Classroom,Active,France,Hyper Text Markup Language (HTML),Discretionary,PYRAMYD,Local,MS Teams,Virtual,-,14.0,0.0,0.0,1440.0,0.0,2022,1.0,Cross Accenture
V99549,CGT - Formation Syndicale 8 - 10 novembre,Classroom,Active,France,Social Collaboration,Discretionary,Formation Syndicale CGT,Local,-,Classroom,Seamless Customer Experience,24.0,0.0,0.0,0.0,0.0,2021,2.0,Cross Accenture
V99549,CGT - Formation Syndicale 8 - 10 novembre,Classroom,Active,France,Social Collaboration,Discretionary,Formation Syndicale CGT,Local,-,Classroom,Seamless Customer Experience,24.0,0.0,0.0,0.0,0.0,2021,2.0,Cross Accenture
V99596,CGT - Formation Syndicale 15 - 19 novembre,Classroom,Active,France,Social Collaboration,Discretionary,Formation Syndicale CGT,Local,-,Classroom,Seamless Customer Experience,40.0,0.0,0.0,0.0,0.0,2021,2.0,Cross Accenture
V99596,CGT - Formation Syndicale 15 - 19 novembre,Classroom,Active,France,Social Collaboration,Discretionary,Formation Syndicale CGT,Local,-,Classroom,Seamless Customer Experience,40.0,0.0,0.0,0.0,0.0,2021,2.0,Cross Accenture
V99609,CGT - Formation Syndicale 29 novembre - 1 decembre,Classroom,Active,France,Social Collaboration,Discretionary,Formation Syndicale CGT,Local,-,Classroom,Seamless Customer Experience,24.0,0.0,0.0,0.0,0.0,2022,2.0,Cross Accenture
V99609,CGT - Formation Syndicale 29 novembre - 1 decembre,Classroom,Active,France,Social Collaboration,Discretionary,Formation Syndicale CGT,Local,-,Classroom,Seamless Customer Experience,24.0,0.0,0.0,0.0,0.0,2022,2.0,Cross Accenture
V152512,SPLUNK - Splunk Enterprise 8.0 Data Administration on Apr 1 EMEA Coordinated Universal Time (GMT) - Virtual,Classroom,Cancelled,France,Splunk Administration,Discretionary,Splunk,Local,-,Classroom,-,13.5,0.0,0.0,1500.0,0.0,2021,1.0,Cross Accenture
x321854,Accenture-RELEX training 1,Classroom,Cancelled,France,Retail Forecasting & Replenishment,Discretionary,Accenture Local,Local,-,Classroom,-,16.0,0.0,0.0,65.0,0.0,2020,6.0,Cross Accenture
Z00026,Test Assessment School (Local),Classroom,Cancelled,France,Quality Engineering Testing Assessments,Discretionary,Accenture Central,Central,-,Classroom,Quality Engineering Transformation,16.0,0.0,0.0,0.0,0.0,2020,15.0,IPS
Z05849,Managing Director Integration Experience,Classroom,Active,France,Brand Positioning & Architecture,Required,Accenture Central,Central,MS Teams,Virtual,Content and Brand Strategy,24.0,0.0,0.0,106.25,0.0,2020,60.0,Leadership development
Z05849,Managing Director Integration Experience,Classroom,Active,France,Brand Positioning & Architecture,Required,Accenture Central,Central,MS Teams,Virtual,Content and Brand Strategy,24.0,0.0,0.0,106.25,0.0,2020,60.0,Leadership Development
Z05849,Managing Director Integration Experience,Classroom,Active,France,Brand Positioning & Architecture,Required,Accenture Central,Central,MS Teams,Virtual,Content and Brand Strategy,15.0,0.0,0.0,3225.0,0.0,2021,124.0,Leadership development
Z05849,Managing Director Integration Experience,Classroom,Active,France,Brand Positioning & Architecture,Required,Accenture Central,Central,MS Teams,Virtual,Content and Brand Strategy,15.0,0.0,0.0,3225.0,0.0,2021,124.0,Leadership Development
Z07063,Writing Feedback,Classroom,Active,France,Business Insight,Discretionary,Accenture - Classroom,Local,-,Classroom,-,0.0,0.0,0.0,0.0,0.0,2020,7.0,Cross Accenture
Z07063,Writing Feedback,Classroom,Active,France,Business Insight,Discretionary,Accenture - Classroom,Local,-,Classroom,-,0.0,0.0,0.0,0.0,0.0,2020,7.0,Cross Accenture
Z07063,Writing Feedback,Classroom,Active,France,Business Insight,Discretionary,Accenture - Classroom,Local,-,Classroom,-,0.0,0.0,0.0,0.0,0.0,2021,9.0,Cross Accenture
Z07063,Writing Feedback,Classroom,Active,France,Business Insight,Discretionary,Accenture - Classroom,Local,-,Classroom,-,0.0,0.0,0.0,0.0,0.0,2021,9.0,Cross Accenture
Z07063,Writing Feedback,Classroom,Active,Netherlands,Business Insight,Discretionary,Accenture - Classroom,Local,-,Classroom,-,0.0,0.0,0.0,0.0,0.0,2022,10.0,Cross Accenture
Z07063,Writing Feedback,Classroom,Active,Netherlands,Business Insight,Discretionary,Accenture - Classroom,Local,-,Classroom,-,0.0,0.0,0.0,0.0,0.0,2022,10.0,Cross Accenture
Z07063,Writing Feedback,Classroom,Active,Mauritius,Business Insight,Discretionary,Accenture - Classroom,Local,-,Classroom,-,0.0,0.0,0.0,0.0,0.0,2019,1.0,Cross Accenture
Z07063,Writing Feedback,Classroom,Active,Mauritius,Business Insight,Discretionary,Accenture - Classroom,Local,-,Classroom,-,0.0,0.0,0.0,0.0,0.0,2019,1.0,Cross Accenture
Z08745,A&D Academy - Quality,Classroom,Cancelled,France,Aerospace & Defense (A&D) Fundamentals,Discretionary,Accenture Local,Local,MS Teams,Virtual,Aerospace & Defense,2.0,0.0,0.0,0.0,0.0,2020,3.0,Cross Accenture
Z18522,Application Delivery Team Lead School,Classroom,Cancelled,France,Project Management Body of Knowledge (PMBOK),Discretionary,Accenture Local,Local,Live Meeting,Classroom,Complex Program Delivery,16.0,0.0,0.0,0.0,0.0,2020,21.0,Delivery
Z18522,Application Delivery Team Lead School,Classroom,Cancelled,France,Project Management Body of Knowledge (PMBOK),Discretionary,Accenture Local,Local,Live Meeting,Classroom,Complex Program Delivery,16.0,0.0,0.0,0.0,0.0,2019,11.0,Delivery
Z20187,RTR_Strategy College-Consultant,Classroom,Active,France,Business Model Strategy,Required,Accenture Central,Central,-,Classroom,Growth and Competitiveness,40.0,100.0,63.33333333333334,175.0,-26.66666666666667,2020,35.0,Sales
Z20187,RTR_Strategy College-Consultant,Classroom,Active,France,Business Model Strategy,Required,Accenture Central,Central,-,Classroom,Growth and Competitiveness,40.0,100.0,63.33333333333334,175.0,0.0,2019,14.0,Sales
Z20197,RTR_Strategy College-Manager,Classroom,Active,France,Business Model Strategy,Required,Accenture Central,Central,-,Classroom,Growth and Competitiveness,40.0,100.0,120.0,175.0,0.0,2020,42.0,Sales
Z20197,RTR_Strategy College-Manager,Classroom,Active,France,Business Model Strategy,Required,Accenture Central,Central,-,Classroom,Growth and Competitiveness,40.0,300.0,360.0,525.0,0.0,2019,35.0,Sales
Z31330,Styles de communication :  Comment bien communiquer et créer une relation de confiance avec les différents styles,Classroom,Active,France,Effective Verbal Communications,Discretionary,CSP,Local,Live Meeting,Classroom,-,8.0,0.0,0.0,548.7,0.0,2019,28.0,Cross Accenture
Z31330,Styles de communication :  Comment bien communiquer et créer une relation de confiance avec les différents styles,Classroom,Active,France,Effective Verbal Communications,Discretionary,CSP,Local,Live Meeting,Classroom,-,8.0,0.0,0.0,548.7,0.0,2019,28.0,Cross Accenture
Z31330,Styles de communication :  Comment bien communiquer et créer une relation de confiance avec les différents styles,Classroom,Active,France,Effective Verbal Communications,Discretionary,CSP,Local,Live Meeting,Classroom,-,8.0,0.0,0.0,548.7,0.0,2020,109.0,Cross Accenture
Z31330,Styles de communication :  Comment bien communiquer et créer une relation de confiance avec les différents styles,Classroom,Active,France,Effective Verbal Communications,Discretionary,CSP,Local,Live Meeting,Classroom,-,8.0,0.0,0.0,548.7,0.0,2020,109.0,Cross Accenture
Z31330,Styles de communication :  Comment bien communiquer et créer une relation de confiance avec les différents styles,Classroom,Active,France,Effective Verbal Communications,Discretionary,CSP,Local,MS Teams,Virtual,-,8.0,0.0,0.0,274.35,0.0,2021,170.0,Cross Accenture
Z31330,Styles de communication :  Comment bien communiquer et créer une relation de confiance avec les différents styles,Classroom,Active,France,Effective Verbal Communications,Discretionary,CSP,Local,MS Teams,Virtual,-,8.0,0.0,0.0,274.35,0.0,2021,170.0,Cross Accenture
Z31330,Styles de communication :  Comment bien communiquer et créer une relation de confiance avec les différents styles,Classroom,Active,France,Effective Verbal Communications,Discretionary,CSP,Local,MS Teams,Virtual,-,8.0,0.0,0.0,263.0,0.0,2022,184.0,Cross Accenture
Z31330,Styles de communication :  Comment bien communiquer et créer une relation de confiance avec les différents styles,Classroom,Active,France,Effective Verbal Communications,Discretionary,CSP,Local,MS Teams,Virtual,-,8.0,0.0,0.0,263.0,0.0,2022,184.0,Cross Accenture
Z32715,Posture et Outils du Manager Coach,Classroom,Active,France,Coaching,Discretionary,PERFORMANCE CONSULTANTS FRANCE,Local,Live Meeting,Classroom,-,8.0,0.0,0.0,262.55,0.0,2019,43.0,Leadership Development
Z32715,Posture et Outils du Manager Coach,Classroom,Active,France,Coaching,Discretionary,PERFORMANCE CONSULTANTS FRANCE,Local,Live Meeting,Classroom,-,8.0,0.0,0.0,262.55,0.0,2019,43.0,Leadership Development
